logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id
2.729086751626,8.94640576796815,8.41832189181123,2.0626078472538e-14,8.26140270735166e-12,22.2756602508391,INHA
2.2203425561552,12.2657015089236,8.4124970591898,2.13483871533221e-14,8.37257058669351e-12,22.2422878556511,INHBA
-1.08081614751394,11.148388198535,-8.39763847443379,2.33066647247375e-14,8.95404007026906e-12,22.1571970161436,TRPV6
1.9698712708257,11.436625923121,8.38686608844617,2.48369409622402e-14,9.35110827228343e-12,22.0955417523073,ENG
-1.308568257881,9.30114771645223,-8.3652228693841,2.82193875502586e-14,1.04162739339925e-11,21.9717574320815,TMEM139
1.21589957122244,9.33627868004459,8.35707512364357,2.96079562303401e-14,1.07186495391568e-11,21.9251891034634,ERGIC1
1.4748013612548,9.7915987712293,8.32890429407544,3.49524388705417e-14,1.21218793438287e-11,21.7643113984591,IPMK
1.31193110026006,7.10351341285987,8.32615436693586,3.55228500063418e-14,1.21218793438287e-11,21.748618184952,PHYHIP
-1.12661678880366,7.9232695533121,-8.32352721555483,3.6076420426588e-14,1.21218793438287e-11,21.7336274670062,EPHB6
2.18181281912345,10.3283828668344,8.32011007014498,3.68092802797998e-14,1.21218793438287e-11,21.7141316813281,NECTIN4
-1.49097434091315,9.04707763851592,-8.31882083687172,3.7089598803954e-14,1.21218793438287e-11,21.7067770317965,ARL4C
1.04270965156891,8.78558701078344,8.31725853430122,3.74321315575513e-14,1.21218793438287e-11,21.6978651946403,SLC6A8
2.36068135315854,9.30928170155414,8.31469052697561,3.80019981492245e-14,1.21218793438287e-11,21.6832179068721,BCL6
1.04629008926835,11.062121693121,8.31188036116476,3.8635472012203e-14,1.21218793438287e-11,21.6671913848671,MYOF
1.50874129071103,8.8226227192293,8.2756978999181,4.77913921160098e-14,1.47487369931784e-11,21.461026531781,SEMA4C
1.05328461998928,9.03865269434395,8.27237378186817,4.87335093775732e-14,1.47969082908519e-11,21.4421033270068,BACH1
1.32518368959566,7.95478348058599,8.25799855300765,5.30244751135908e-14,1.5844218158942e-11,21.3603033171875,TRIM14
2.63339120159938,7.1799238490637,8.21629928120266,6.77096235423293e-14,1.99161509872555e-11,21.1233332668168,QPCT
2.36309386715348,7.40786608461784,8.21238594049299,6.9279392783521e-14,1.99729189094352e-11,21.1011184728316,NEK11
-1.3583947631274,11.4680950601911,-8.21055893469904,7.00245762561872e-14,1.99729189094352e-11,21.0907485624848,HSD17B1
0.937111568700521,8.19255131299045,8.1874290695607,8.01752089983451e-14,2.25268404387141e-11,20.9595441865465,ZCCHC2
0.679559974607721,7.45065697291083,8.1689958660249,8.92990502982945e-14,2.47213914980205e-11,20.855086407547,ALDOAP2
1.14208321836632,10.9415977817197,8.14365013611662,1.03547648707092e-13,2.7852509750878e-11,20.7116093839714,CALM1
-1.38745106582045,9.70386092982166,-8.14361575991337,1.03568429352534e-13,2.7852509750878e-11,20.711414908051,BTG2
1.61652952397974,11.1157561423121,8.1140438340682,1.2306757048075e-13,3.24584709807685e-11,20.5442400936463,GBA
1.30756983884553,6.29478814705096,8.11254986998239,1.2414395275513e-13,3.24584709807685e-11,20.5358009633581,ASPHD2
1.62564997193072,8.94047314882166,8.07336126953513,1.55967389886507e-13,3.9612652123383e-11,20.3146563071406,PLA2G16
0.827447488382973,6.76506132097452,8.07158282271081,1.57589419810828e-13,3.9612652123383e-11,20.3046306902742,TLE6
1.87307763663299,7.8267723491465,8.07133221031068,1.57819331168857e-13,3.9612652123383e-11,20.3032179883112,GBAP1
-0.859916261560568,8.6263374764586,-8.066099023594,1.62696964206588e-13,4.0299609884066e-11,20.2737226013198,PKD2
2.1214212369123,7.21705235961147,8.05943083559964,1.69129238638434e-13,4.1348804121669e-11,20.2361505408686,CORO2A
-2.28059852101914,8.33371965129299,-8.04711407535398,1.81680333959855e-13,4.38478498306959e-11,20.1667848769028,LCAL1
3.64700522523053,8.45465601108917,8.04143980835562,1.87769155324302e-13,4.47437259364556e-11,20.1348431034212,HK2
1.87094733794211,8.2963995871465,8.03392371210201,1.96146890222899e-13,4.61558151055759e-11,20.0925474859664,AFAP1
-1.22683551130869,6.95285509953503,-7.97462284520297,2.7663249894792e-13,6.42197942263772e-11,19.7594152237143,PDE7B
1.51166674174211,5.66118644002548,7.97240816222391,2.80202033376646e-13,6.42197942263772e-11,19.7469937598997,C5orf46
-1.24413845672809,10.6150417709618,-7.97060191993968,2.83147034304877e-13,6.42197942263772e-11,19.7368641791319,SLC20A1
1.98798722803164,8.29782914252866,7.9511723270239,3.1683278533508e-13,7.10044902849153e-11,19.6279619212566,GPR146
-1.39327501570538,10.6143810057516,-7.94383389243195,3.30564258991798e-13,7.32102608884776e-11,19.5868592479589,TRIM40
1.66801384309835,9.64169714769427,7.94087000058748,3.36275991454768e-13,7.36092504550699e-11,19.5702629747319,RDH13
1.54516677743977,10.1164513520127,7.91246568962102,3.96222631057804e-13,8.57343796513006e-11,19.4113460241352,LIMCH1
0.831142260560016,8.55132902200637,7.88523649107155,4.63593734258889e-13,9.91721823570862e-11,19.259230505297,TSC22D1
-1.88903009382709,8.99524170973885,-7.88317383585783,4.69137084954743e-13,9.92304002727308e-11,19.2477166175934,ZC2HC1A
1.56818742506038,8.38132388993631,7.87951599158804,4.79129476170342e-13,1.00217915432297e-10,19.2273014359877,GDPD3
0.783345103579462,9.31769009734395,7.85661816040337,5.46652139329796e-13,1.13084906844873e-10,19.0995961699776,TBC1D22A
2.08778596192816,11.1965599133057,7.85364173024778,5.56094818456563e-13,1.13787879972226e-10,19.0830078103916,SLCO2A1
1.67628976007186,10.0175760541911,7.81315868593645,7.01771666795731e-13,1.42052168036878e-10,18.8576557074323,SYDE1
2.4137009371141,9.75670339507643,7.80889047611614,7.19178608429943e-13,1.44026992592486e-10,18.8339257954063,HILPDA
-2.42486820797563,6.84797495515287,-7.79728054722575,7.68721096135478e-13,1.5116247703515e-10,18.769406782561,PART1
-0.729859396172938,10.9837001782803,-7.79679425625188,7.7086840878483e-13,1.5116247703515e-10,18.7667052660708,MTMR10
1.01818379147426,10.0567287771465,7.7823765151241,8.37304357577922e-13,1.62497469395921e-10,18.6866431131534,KMT2E
2.00297189058482,6.60116028801911,7.77806938997396,8.58229737610588e-13,1.64858926637952e-10,18.6627380940524,NTRK2
0.801324120332019,7.88900560021656,7.76881298585462,9.04969237280727e-13,1.72081271634441e-10,18.6113836678862,KRT17
0.704561617456861,8.74299812689809,7.75931770956107,9.55534547553587e-13,1.79879378576963e-10,18.5587318967925,C8orf58
-0.93972063684856,5.79869920968153,-7.73042750118622,1.1272353772831e-12,2.10101049280735e-10,18.3987090082685,SEMA3D
5.39289057222013,7.9043329901465,7.71856090648592,1.20631391215868e-12,2.19531783735629e-10,18.3330565317169,SERPINA3
-1.46785666116694,6.40422732515924,-7.7183019850204,1.20809923324831e-12,2.19531783735629e-10,18.3316245362652,HIST1H1T
-1.88992513552587,7.7544049226242,-7.71761940099802,1.21281835370546e-12,2.19531783735629e-10,18.3278495278405,TMEM136
1.61613751799928,11.6853172959873,7.70993886363642,1.26719356378557e-12,2.26165328440198e-10,18.2853828086447,PLIN2
-1.46682097936782,7.08249309250955,-7.70907010588168,1.27349401405902e-12,2.26165328440198e-10,18.2805805158297,KLRD1
0.742981683694938,11.0510304394268,7.69789927747931,1.35732546771149e-12,2.38800485324008e-10,18.2188522521675,ACKR2
1.52558825257054,8.51062294643312,7.67138848812956,1.57878342453681e-12,2.75190721915791e-10,18.0725181012916,CYP2J2
-2.18881202758943,7.68947336785987,-7.65677402855669,1.71579387521332e-12,2.9632862110909e-10,17.9919462605343,ACOXL
1.41491467940332,7.24252234980255,7.6544525171044,1.73861584167661e-12,2.9754039290511e-10,17.9791537719492,GPT2
1.94403800112471,7.7559351043949,7.65260871003674,1.7569555885316e-12,2.97970170757724e-10,17.9689948795084,NOG
-1.38445815880396,10.6255501777643,-7.64053507273558,1.8818726639629e-12,3.16305829456264e-10,17.9024996468465,SOD1
1.18698888911835,10.8649473958344,7.63633516164803,1.92735565943544e-12,3.21083807866125e-10,17.8793798889835,SCARB1
1.27257404361276,8.02208482052866,7.62520703061398,2.05319728268445e-12,3.3904770918013e-10,17.8181493999119,AIF1L
-1.08636888561274,8.86923289172612,-7.61449422718802,2.18201554497911e-12,3.57186457688971e-10,17.7592425164141,RAB15
1.23922162827887,9.41698850665605,7.60829305186028,2.26020574179255e-12,3.66796319734868e-10,17.7251611238323,PRRG1
0.918684280975103,10.5932145040892,7.58359368807796,2.60012800247067e-12,4.18353928602653e-10,17.5895404385077,PIK3R1
1.04688465323016,9.76764605228025,7.5793184179688,2.66390069765292e-12,4.23493189635743e-10,17.5660860554275,UBE2Q2
1.13790880645091,9.9429107588535,7.57844872457897,2.67706186277043e-12,4.23493189635743e-10,17.5613156096635,GALNT2
0.993962702246421,6.93871405336943,7.57275973900224,2.76475551029472e-12,4.31091756275475e-10,17.5301165673939,GPR17
-1.34680559259961,7.01192855781529,-7.57223472077001,2.77299036077163e-12,4.31091756275475e-10,17.5272378507684,SCN9A
2.35803051399162,6.07007923954777,7.57091513958675,2.79379518011198e-12,4.31091756275475e-10,17.520002887811,ST8SIA6
0.795371312462643,6.61809660497452,7.54193866682421,3.2916566802429e-12,5.03784040695713e-10,17.3612781434549,ARHGEF4
-1.35530837054907,9.33603319076433,-7.53034896136752,3.51452407397493e-12,5.33555771714339e-10,17.2978719571669,TMEM168
-1.06647269119709,9.27447354265605,-7.52582079519404,3.60560053192739e-12,5.43003440108265e-10,17.2731110856664,ABCD3
-1.91835123270167,8.55846351178344,-7.51871957491273,3.75315415688006e-12,5.60739103200532e-10,17.2342942148354,OLFML3
-0.955332650556586,9.09927020419745,-7.51420892021396,3.84996625342262e-12,5.70674131658904e-10,17.2096468203729,CYB561A3
0.718617603871826,8.41989390438854,7.50969602678131,3.94929862445515e-12,5.80824582854439e-10,17.1849940931423,S100A6
-0.625278486035135,11.0434743824204,-7.50464047473859,4.06358919758682e-12,5.93000516624588e-10,17.1573851756117,CAST
-1.09122896258914,11.7675412636306,-7.48806690704043,4.46170749853984e-12,6.4608956661548e-10,17.0669361111516,FBN2
0.741182786630569,8.16059349167516,7.46597755445961,5.05287889022781e-12,7.26110268004111e-10,16.9465309663388,GALK1
0.895855234047169,10.6027984821847,7.45496628045792,5.37587618405555e-12,7.66673251248831e-10,16.8865730454812,PKM
-1.09343152681659,8.68055465158599,-7.44996663018882,5.5291956055578e-12,7.82609829132524e-10,16.8593630494007,RFLNB
1.31552067239457,11.9540779692994,7.43840518533835,5.90050304334163e-12,8.28932610379897e-10,16.7964743629784,DUSP1
1.60181713431846,12.8847352345223,7.43012577987802,6.18145748515877e-12,8.61969904874917e-10,16.7514668458991,PAPPA2
1.81850330286581,9.8204806143121,7.4285082650728,6.23787189705343e-12,8.6344072398552e-10,16.7426766837558,PLOD2
-0.658973507653172,11.3308060567304,-7.41123489980177,6.87300458113426e-12,9.44411030947828e-10,16.6488637490316,MORC4
0.768283077959269,8.11071028081529,7.40757165327564,7.01570654524449e-12,9.57033881987156e-10,16.6289817631394,PRSS22
1.75934762253004,8.93305317211465,7.40205457427777,7.2361723583353e-12,9.80006796011956e-10,16.5990471036756,MID1
1.17248136913417,6.82095824374522,7.39964641771043,7.3345389204817e-12,9.86233536986199e-10,16.5859842291655,CXCR6
2.07886618272572,10.7175713115924,7.38287775927711,8.05713628646883e-12,1.0757134084594e-09,16.4950802701068,NRIP1
0.872570790830979,8.41411906035669,7.37522901744316,8.40969945730881e-12,1.11487741044957e-09,16.4536488208945,BTD
1.21135911145829,10.2645384538981,7.36368131670955,8.97108037422318e-12,1.18098313318008e-09,16.3911367655957,LRRC1
1.38089065277041,9.75123046431847,7.35184022785002,9.58519704361349e-12,1.25306482184739e-09,16.3270855415028,PIK3AP1
1.10725503889493,8.9462982113758,7.34089223522134,1.01898893890077e-11,1.32292874309013e-09,16.267909619991,MGAT3
-1.59010500451833,8.82676786817834,-7.33647007058786,1.04446990531353e-11,1.3387887771616e-09,16.2440191136838,SLC16A10
1.09891982139571,12.3268121236943,7.33630576596333,1.0454286865485e-11,1.3387887771616e-09,16.243131601262,ARRDC3
-1.66609558996806,8.13876011271975,-7.33214694497236,1.06998890498668e-11,1.36098250921448e-09,16.2206704091271,CADM3
-1.00989035925416,9.71363288664331,-7.32664494735528,1.10335986883022e-11,1.39401003561939e-09,16.1909644152672,PISD
-1.54163015493276,10.3789814547898,-7.31575694257481,1.17246029897041e-11,1.47143767520786e-09,16.1322106373035,HSD11B2
-1.72376007135644,10.3754286898025,-7.31285992996167,1.19155573926491e-11,1.47835472834565e-09,16.1165849632992,ABCG2
2.52986371969729,8.82847145515924,7.31254076724095,1.19367818703075e-11,1.47835472834565e-09,16.1148636734837,EGLN3
1.1373085292969,10.3013651601338,7.30991340627921,1.2112928843385e-11,1.49036526455375e-09,16.1006953350012,GRHL1
1.98099300255489,8.94252305378981,7.29083731381077,1.34712604617345e-11,1.64673037787111e-09,15.9978999574315,GUCA2A
0.995777926493034,7.53879994565605,7.26362322884535,1.56733405193527e-11,1.90355248565687e-09,15.8514793807769,VWCE
-1.25169336925936,6.51116661773885,-7.2470959935823,1.71805706689365e-11,2.07323232591494e-09,15.7626891459758,SLC25A27
0.935245416018258,7.86619938721656,7.24223854896182,1.76501841764875e-11,2.11633577784953e-09,15.7366122130601,AK4
0.880089979839305,10.9463191079618,7.2365819222582,1.82130685691047e-11,2.17000642919871e-09,15.7062558209609,DSP
1.3566720233511,11.6984138794904,7.22977203200297,1.89142877300984e-11,2.23938029257297e-09,15.6697260135829,ERRFI1
-1.36149712281416,6.8590206618344,-7.20991427995503,2.11149954804818e-11,2.48431118700044e-09,15.563302068807,STON2
-1.13063290608957,8.41147381758599,-7.20653963297472,2.15133555285741e-11,2.515459116928e-09,15.5452307600405,ABAT
-1.25801432987243,8.14451177081847,-7.20043102327256,2.22534233690311e-11,2.58593021556796e-09,15.5125297544218,SLC45A4
1.32472305303694,5.22365526128026,7.19897986586364,2.24328986145416e-11,2.59079335226224e-09,15.5047633592368,ADAM2
1.22484919998081,9.15626319810191,7.18015286799039,2.48951599740315e-11,2.85763040555575e-09,15.4040748383065,PRKAB2
0.802664862205806,9.57907698451592,7.17543980767613,2.55522196413848e-11,2.91527596817618e-09,15.3788896342892,SLC16A3
-1.10620929074771,9.29954685678981,-7.17060672467088,2.62438033470364e-11,2.97614215667446e-09,15.3530716859437,SLCO2B1
1.73452725189461,12.1858298233694,7.15991488143628,2.78401228241941e-11,3.13826534230811e-09,15.2959877790184,HTRA1
-0.625901812422777,9.07585311243949,-7.15185664053105,2.91062811869939e-11,3.26146275800691e-09,15.252993063075,DNMT3A
0.797393455258312,8.45765170265605,7.14250745167116,3.06466930469313e-11,3.41375145922179e-09,15.2031411149155,TMEM184A
-0.812183517065063,7.62687474422293,-7.1209166428873,3.45185598004937e-11,3.82242287202526e-09,15.0881402599165,SOX5
-1.96549130557546,7.32920472927389,-7.08979702139636,4.09630416410671e-11,4.50952782978414e-09,14.9226968114215,CATSPERB
0.60578098529755,9.61339578887261,7.06703380969598,4.64162003207879e-11,5.08014518045833e-09,14.8019136729375,FAM120A
-1.84034611637189,8.33073550038854,-7.0655148369287,4.680459077568e-11,5.09304289798946e-09,14.7938609896474,P3H2
1.13849264629156,7.29301554988535,7.0600514968586,4.82282401540844e-11,5.21779667184276e-09,14.7649049862526,SLC2A14
-0.94765376350381,6.36388058168153,-7.05389786037337,4.98830143159512e-11,5.35430117928375e-09,14.7323041669662,SELE
-1.37395364498401,5.84218904016561,-7.0532560268462,5.00588051821482e-11,5.35430117928375e-09,14.7289046950469,CNTN5
-0.723580241693274,12.2217163453503,-7.04459736233943,5.24909599326852e-11,5.58272497589152e-09,14.6830596471963,ANXA6
-0.891145590224848,6.89448941058599,-7.03010377981778,5.68257915365602e-11,6.00980632402105e-09,14.6063854977096,GNG2
-1.33956531984429,8.17048257771338,-7.02879028451254,5.72356782759593e-11,6.01933879075382e-09,14.5994408607059,LRIG3
-0.72091667975427,10.6247641309554,-7.00781350516079,6.41913311409302e-11,6.71334338182229e-09,14.4886247858075,CYTH3
-0.996284336504524,7.73236192099363,-6.99056690380475,7.05299539779541e-11,7.33550488196124e-09,14.3976434551963,B3GNT2
0.880223091647595,9.43971106120382,6.98903786713402,7.11208655476098e-11,7.35632029633932e-09,14.3895829351477,NEDD9
1.7071692010867,6.46898629082166,6.98384025218834,7.31663083549441e-11,7.52653417913565e-09,14.3621898966361,HCAR3
-0.948652727248141,7.25811887592994,-6.98074891679474,7.44102795852103e-11,7.61289952821513e-09,14.3459026493429,DISP1
-0.867344192917459,12.4017059538854,-6.9736168209965,7.73604693893841e-11,7.87195046624409e-09,14.3083403211353,F13A1
-0.986075832824063,7.43135633757325,-6.96396212033284,8.15387786841552e-11,8.25251348779151e-09,14.2575243096785,CD28
-1.24078517023761,8.29511403739491,-6.95126469802078,8.73745766534606e-11,8.79586313102351e-09,14.1907496293544,PDE5A
1.32329397278381,9.14362230671338,6.9321017587063,9.69707709585245e-11,9.65861321986925e-09,14.0900947321973,NEURL1
-1.22360438250929,8.60871831084713,-6.9321014426463,9.6970937506257e-11,9.65861321986925e-09,14.0900930732742,SLC9A9
-0.830860198481508,9.47642676556688,-6.93034771742467,9.7899421776125e-11,9.68552179610281e-09,14.0808888047504,TKT
1.84317817656138,8.11988443194267,6.92965215546086,9.82701016231414e-11,9.68552179610281e-09,14.0772385509851,ANKRD37
-1.36191142968636,7.63812335041401,-6.92149106994139,1.02724136889144e-10,1.00717806090528e-08,14.0344242809353,SLC25A35
-0.802752512686079,10.7485856739809,-6.91554728113975,1.06092842948238e-10,1.03481749663242e-08,14.0032590697266,CAP2
1.15368217114028,9.86508771386624,6.91359123857466,1.07225110115191e-10,1.04047046284457e-08,13.9930060036672,GPR157
-1.1633176351885,7.56370578924204,-6.90373323533609,1.13115457770037e-10,1.09199922693382e-08,13.9413563108263,ATP8B4
0.633816212313986,8.11613356284713,6.90031224934891,1.15233276032308e-10,1.1067685823001e-08,13.9234416487259,COL27A1
-3.15457829336021,6.82202618635032,-6.87910698028001,1.29261303358357e-10,1.23520001813253e-08,13.8125014734314,SPX
0.599158199792946,9.78561968042675,6.86912058157849,1.36438567528352e-10,1.29720001703092e-08,13.7603184046322,PTBP3
0.864624574463193,9.87626136840764,6.84871806581003,1.52345836325883e-10,1.4411609893642e-08,13.6538328647348,LRRC8A
0.582786410127254,9.55830212184076,6.82947779955362,1.69016627725599e-10,1.58363739796578e-08,13.5535691307259,ALDOA
1.05274259774268,6.56947984342038,6.8291399024733,1.69324920383758e-10,1.58363739796578e-08,13.5518096571332,PADI1
-0.597558627883407,10.8852311906369,-6.82847759266739,1.69930812424482e-10,1.58363739796578e-08,13.5483610607082,ARPC5
0.820732977216919,7.46978855964331,6.81425204379808,1.83473146197448e-10,1.70141969318569e-08,13.4743332521039,JPH2
0.458077951519669,12.1235535017197,6.81132179790586,1.8639208782269e-10,1.72001522218732e-08,13.4590950033415,EZR
1.09764420443918,6.53966644354777,6.80022819263365,1.97863639081404e-10,1.81696731985728e-08,13.4014366919237,VTCN1
0.775455711129514,8.99658371191083,6.79879654636153,1.9939387803597e-10,1.82213094855686e-08,13.3939995069024,ZMYND8
-1.16295216968133,9.64817777692357,-6.79707666503544,2.0124763724648e-10,1.82932775307517e-08,13.3850661061146,LAMA2
-0.937575550288438,10.1416851532166,-6.79626817226772,2.02124925704985e-10,1.82932775307517e-08,13.3808670593083,SLC23A2
1.02268574097215,11.6447836563694,6.79368003315398,2.04958726021108e-10,1.84609952983127e-08,13.3674269323741,KIF2A
-1.23769888941302,7.71026084359236,-6.79206780916729,2.06743742723006e-10,1.85330997940981e-08,13.3590561057147,IL12RB2
1.01860585474657,9.83105496142038,6.78549723638764,2.14178413992852e-10,1.91085717697414e-08,13.3249521903993,FAM83B
-0.806020852719352,5.89824865873248,-6.78122275053879,2.19155918342965e-10,1.94604252962562e-08,13.3027755132903,GRIK2
1.20013078691102,10.5184397077898,6.77961489175766,2.21057590160289e-10,1.95371320881101e-08,13.2944356650694,CCSAP
-0.682344495530353,11.7265401646497,-6.77322875287032,2.28772658241975e-10,2.01245107075008e-08,13.2613218413092,ASAH1
-1.02105201296552,11.0322261426752,-6.7613515199182,2.4383393671304e-10,2.13496458540604e-08,13.1997804449674,EGFL6
0.641473107854948,8.05535189182166,6.75527848295271,2.51908525393297e-10,2.19545277339297e-08,13.1683360190754,RUSC2
0.74486884537997,6.71875284356051,6.74606877487755,2.64659044665651e-10,2.29594770314787e-08,13.12068028274,ARNT2
-0.794085417569546,9.58725460092357,-6.74459552848439,2.66756888375683e-10,2.30353138700561e-08,13.1130602523955,KCTD3
0.797367871221992,12.7773566909554,6.74177377327208,2.70820818310107e-10,2.3279460751999e-08,13.098467911971,GAPDH
3.43653612644069,10.6760124734904,6.73882352571563,2.75135061900939e-10,2.35362127249739e-08,13.0832146663837,UCA1
-0.953858148564068,10.7687345895605,-6.73802913120422,2.7630826094126e-10,2.35362127249739e-08,13.0791081464464,USP27X
0.638281993949261,8.31001360221656,6.7347147724286,2.81256493287509e-10,2.38497904780962e-08,13.0619778596745,PPP1R12C
1.22310386140159,8.71253047579618,6.72824129934422,2.91174400508945e-10,2.45800811191968e-08,13.0285330028383,KDM3A
-1.23283531714753,8.36280181318471,-6.72738075763196,2.92518514083768e-10,2.45833081590488e-08,13.0240883889627,APLN
1.05930687545486,11.2309331963057,6.71296122202869,3.15972372837754e-10,2.64363551940921e-08,12.9496593953015,GPX3
-0.534936365177644,12.3226424779618,-6.7061674457446,3.27655686923968e-10,2.7292558877627e-08,12.9146225852758,PLPP3
1.2419478299307,6.78111845210191,6.69178324286096,3.53815211536945e-10,2.93417240404537e-08,12.8405050947584,GALNT3
0.633681229653508,12.5068580535032,6.68246829680657,3.71842555883447e-10,3.07014741864293e-08,12.7925549092597,MFAP5
-0.861148196217961,6.62149750659236,-6.67995651800711,3.76856625650114e-10,3.09795894229843e-08,12.7796314542182,B3GLCT
0.750278641245073,7.71523691630573,6.67427314723424,3.88449108159642e-10,3.17937150482837e-08,12.7503996537741,TMEM91
